11	9	50	2	1
11	3	46.55	2	1
11	3	55.22	2	1
11	1	53.13	2	1
11	1	45	2	1
11	10	57.14	2	1
11	337253	53.6	2	1
11	360028	53.16	2	1
11	11	59.21	1	1
11	283556	34.58	1	1
11	16	50	1	1
11	20	0.12	1	1
11	19	0	1	1
11	1788	58.23	1	1
12	1	63.08	1	1
12	131	75	1	1
12	139	51.47	1	1
12	2874	48.57	1	1
12	19	56.22	1	1
12	8	20.44	1	1
12	64963	42.86	1	1
12	63500	51.39	1	1
12	9	28.56	1	1
12	8	14.6	1	1
12	10	51.37	1	1
12	9	53.23	1	1
12	9	0.13	1	1
12	9	0.12	1	1
12	9	51.52	1	1
12	11	56.92	1	1
12	8	58.44	1	1
12	9	50	1	1
12	1	2.98	1	1
12	9	62.69	1	1
12	9	65.15	1	1
12	9	51.47	1	1
12	9	53.01	1	1
12	10	58.06	1	1
12	9	47.14	1	1
12	9	66.67	1	1
12	9	63.64	1	1
12	9	52.17	1	1
12	9	53.62	1	1
12	38	43.42	1	1
12	8	51.95	1	1
12	9	53.62	1	1
12	1	0	1	1
12	1	31.71	1	1
12	941	49.09	1	1
12	2705	49.32	1	1
12	27	51.47	1	1
12	3373	41.67	1	1
12	7	66.67	1	1
12	359763	32.19	1	1
12	228438	0.1	1	1
12	9	75.76	1	1
12	16	42.35	1	1
12	16	48.53	1	1
12	600	27.64	1	1
12	365	0.08	1	1
12	32275	59.21	1	1
12	9	0.09	1	1
12	1059	10.42	1	1
12	70	51.72	1	1
12	8	37.44	1	1
12	14	59.7	1	1
12	343	0.77	1	1
12	10	1.32	1	1
12	14	35.46	1	1
12	273	49.09	1	1
12	70	44.3	1	1
12	19	47.17	1	1
12	168938	70.37	1	1
12	170975	52.73	1	1
12	7	69.58	1	1
12	4	0.11	1	1
13	8	55	1	1
13	6	51.06	1	1
13	15150	0.08	1	1
13	17700	0.14	1	1
13	16113	0.08	1	1
13	16175	0.08	1	1
13	7	60.71	1	1
13	3208	0.57	1	1
13	12	56.76	1	1
13	9	47.37	1	1
13	10	51.47	1	1
13	8	46.77	1	1
13	9	54.93	1	1
13	8	43.08	1	1
13	9	59.7	1	1
13	9	48.53	1	1
13	9	55.07	1	1
13	9	57.14	1	1
13	9	52.11	1	1
13	9	48.61	1	1
13	10	50.67	1	1
13	10	54.41	1	1
13	10	60.53	1	1
13	9	53.95	1	1
13	9	51.52	1	1
13	9	63.89	1	1
13	9	61.33	1	1
13	10	56.52	1	1
13	8	57.63	1	1
13	9	56.52	1	1
13	8	53.62	1	1
13	9	59.38	1	1
13	9	58.97	1	1
13	10	50.75	1	1
13	10	69.74	1	1
13	9	62.86	1	1
13	9	54.93	1	1
13	9	55.88	1	1
13	8	58.21	1	1
13	9	58.06	1	1
13	9	45.59	1	1
13	9	65.28	1	1
13	9	59.09	1	1
13	8	59.42	1	1
13	9	34.38	1	1
13	9	54.29	1	1
13	9	56.16	1	1
13	9	50	1	1
13	9	47.95	1	1
13	10	48.53	1	1
13	9	51.35	1	1
13	10	51.35	1	1
13	10	56	1	1
13	10	50	1	1
13	9	49.3	1	1
13	9	65.22	1	1
13	10	54.05	1	1
13	10	44.59	1	1
13	10	49.35	1	1
13	9	47.76	1	1
13	9	59.42	1	1
13	10	50.75	1	1
13	9	54.67	1	1
13	10	48.68	1	1
13	8	52.31	1	1
13	9	50.62	1	1
13	10	55.07	1	1
13	9	53.73	1	1
13	9	53.42	1	1
13	8	54.24	1	1
13	9	60	1	1
13	10	55.07	1	1
13	9	51.25	1	1
13	10	49.3	1	1
13	9	62.32	1	1
13	9	45.21	1	1
13	9	54.17	1	1
13	9	57.75	1	1
13	9	50.72	1	1
13	10	48.1	1	1
13	9	73.97	1	1
13	9	44.12	1	1
13	10	53.13	1	1
13	8	56.41	1	1
13	9	51.39	1	1
13	10	57.89	1	1
13	9	49.21	1	1
13	8	51.47	1	1
13	9	57.14	1	1
13	10	50	1	1
13	9	52.24	1	1
13	10	60.26	1	1
13	10	58.11	1	1
13	10	52.7	1	1
13	8	51.9	1	1
13	10	60.32	1	1
13	9	51.95	1	1
13	10	60.87	1	1
13	8	63.33	1	1
13	8	46.15	1	1
13	9	51.47	1	1
13	9	58.9	1	1
13	8	54.79	1	1
13	9	59.38	1	1
13	9	45.71	1	1
13	9	58.57	1	1
13	10	50.62	1	1
13	10	52	1	1
13	9	59.09	1	1
13	8	60	1	1
13	9	55.38	1	1
13	9	41.67	1	1
13	9	51.43	1	1
13	9	50	1	1
13	9	54.17	1	1
13	10	52.05	1	1
13	9	53.25	1	1
13	9	40.28	1	1
13	9	59.7	1	1
13	9	59.15	1	1
13	9	70.15	1	1
13	9	56.96	1	1
13	10	60.61	1	1
13	10	54.67	1	1
13	8	57.14	1	1
13	9	50.77	1	1
13	9	57.14	1	1
13	9	54.93	1	1
13	9	53.52	1	1
13	9	47.22	1	1
13	9	57.14	1	1
13	9	45.45	1	1
13	9	60.27	1	1
13	8	53.52	1	1
13	9	55.74	1	1
13	9	58.33	1	1
13	9	52.78	1	1
13	10	53.52	1	1
13	9	44.16	1	1
13	10	54.17	1	1
13	9	66.22	1	1
13	9	66.67	1	1
13	8	66.67	1	1
13	9	67.69	1	1
13	8	64.38	1	1
13	9	55.88	1	1
13	9	65.75	1	1
13	9	63.77	1	1
13	9	40	1	1
13	9	63.51	1	1
13	10	56.72	1	1
13	9	52.17	1	1
13	9	54.55	1	1
13	11	59.15	1	1
13	9	58.73	1	1
13	10	52.33	1	1
13	8	59.46	1	1
13	9	53.52	1	1
13	9	61.11	1	1
13	9	48.61	1	1
13	9	49.3	1	1
13	9	38.57	1	1
13	9	40.32	1	1
13	8	46.97	1	1
13	10	48	1	1
13	9	58.57	1	1
13	9	50	1	1
13	9	61.76	1	1
13	9	53.33	1	1
13	10	41.67	1	1
13	9	55.71	1	1
13	9	61.11	1	1
13	10	50.68	1	1
13	10	53.25	1	1
13	9	60.53	1	1
13	9	50	1	1
13	9	54.17	1	1
13	9	46.27	1	1
13	9	48.24	1	1
13	11	45.59	1	1
13	9	66.67	1	1
13	9	62.16	1	1
13	10	46.48	1	1
13	9	63.38	1	1
13	9	59.46	1	1
13	10	46.38	1	1
13	10	60.56	1	1
13	9	50.65	1	1
13	9	67.61	1	1
13	9	55.88	1	1
13	9	57.14	1	1
13	10	65.22	1	1
13	9	64.79	1	1
13	9	56.52	1	1
13	9	52.17	1	1
13	10	45.21	1	1
13	9	63.75	1	1
13	10	56.76	1	1
13	8	50.65	1	1
13	10	57.53	1	1
13	9	49.23	1	1
13	9	37.68	1	1
13	9	68.66	1	1
13	9	48.61	1	1
13	9	54.29	1	1
13	9	60.29	1	1
13	10	60	1	1
13	9	54.55	1	1
13	9	49.25	1	1
13	9	52.7	1	1
13	9	57.89	1	1
13	9	59.15	1	1
13	10	47.89	1	1
13	9	52.24	1	1
13	10	59.46	1	1
13	10	68.42	1	1
13	9	60.29	1	1
13	9	56.52	1	1
13	10	45.33	1	1
13	9	59.15	1	1
13	9	53.73	1	1
13	8	60.27	1	1
13	10	58.97	1	1
13	9	73.02	1	1
13	9	52.78	1	1
13	9	58.33	1	1
13	9	54.93	1	1
13	10	53.52	1	1
13	9	56.58	1	1
13	9	59.42	1	1
13	10	50.67	1	1
13	9	57.89	1	1
13	9	54.55	1	1
13	10	48.57	1	1
13	9	57.14	1	1
13	9	54.69	2	1
13	8	61.97	2	1
13	10	53.62	2	1
13	9	56.94	2	1
13	9	50.65	2	1
13	9	62.12	2	1
13	9	45.59	2	1
13	9	50.65	2	1
13	8	63.08	2	1
13	10	54.79	2	1
13	9	59.42	2	1
13	8	63.38	2	1
13	9	48.44	2	1
13	9	60	2	1
13	10	58.67	2	1
13	8	50	2	1
13	8	63.16	2	1
13	9	59.42	2	1
13	10	58.46	2	1
13	9	57.14	2	1
13	10	56	2	1
13	9	57.53	2	1
13	9	44.44	2	1
13	9	52.94	2	1
13	9	57.75	2	1
13	9	56.06	2	1
13	9	45.83	2	1
13	9	53.42	2	1
13	9	60.61	2	1
13	9	55.22	2	1
13	9	50	2	1
13	9	45.83	2	1
13	9	45.07	2	1
13	9	52.78	2	1
13	9	56.52	2	1
13	9	63.49	2	1
13	8	50	2	1
13	12	51.69	2	1
13	12	52.69	2	1
13	11	57.61	2	1
13	10	55.56	2	1
13	17	35.28	2	1
13	618	52.21	2	1
13	11	45.33	2	1
13	10	50.6	2	1
13	0	0.25	2	1
13	11	0	2	1
13	2706	43.68	2	1
13	2	0.07	2	1
13	8	76.38	2	1
13	12	64.29	2	1
13	9	61.54	2	1
13	25476	61.7	2	1
13	359963	46.14	2	1
13	9	37.88	2	1
13	10	44.52	2	1
13	108433	41.89	2	2
13	9	3.05	2	2
13	9	58.21	2	2
13	10	0.16	2	2
13	10	43.59	2	2
13	10	40.28	2	2
13	11	48.61	2	2
13	56	48.75	2	2
13	7	54.32	2	2
13	1732	48.86	2	2
13	33674	34.55	2	2
13	55	53.23	2	2
13	205	3.24	2	1
13	41512	0.3	2	1
13	293138	0.11	2	1
13	1	18.8	2	1
13	1829	66.67	2	1
13	11	3.47	2	1
13	9	43.68	2	1
13	8	50.72	2	1
13	10	51.67	2	1
13	7	50	2	1
13	12	44.23	2	1
13	8	37.63	2	1
13	197688	0.13	2	1
13	10	51.28	2	1
13	1025	50	2	1
14	11	1.22	2	1
14	2	0.48	2	1
14	3	0.84	2	1
14	26	45.88	2	1
14	8	53.85	2	1
14	8	55.56	2	1
14	2	2.91	2	1
14	14566	44.26	2	1
14	31622	45.76	2	1
15	50	46.25	2	1
15	1	66.67	2	1
16	1	100	2	1
17	8	55.74	2	1
17	8	46.77	2	1
17	14	47.78	2	1
17	12	35.14	2	1
17	11	50.57	2	1
17	9	56.34	3	1
17	11	56.32	3	1
17	18	43.06	3	1
17	6452	0.03	3	1
17	8	40.63	3	1
17	10613	0.12	3	1
17	18288	42.19	3	1
17	9	0.21	3	1
17	14	37.98	3	1
17	10	54.79	3	1
17	8	42.2	3	1
17	115	55.38	3	1
17	17	43.75	3	1
17	14	30.05	3	1
17	8	40.74	2	1
17	10	46.36	2	1
17	24837	0.49	2	1
17	7	47.44	2	1
17	39600	49.12	2	1
17	16	0.19	2	1
18	164057	48.57	2	1
18	45100	0.17	2	1
18	50938	0.24	2	1
18	16516	0.19	2	1
18	14	0.28	2	1
18	11	39.09	2	1
18	13	45.24	2	1
18	2719	41.82	1	1
18	13	18.15	1	1
18	7	42.67	1	1
18	9	52.43	1	1
18	7	42.11	1	1
18	10	47.95	1	1
18	21	53.57	1	1
19	65168	58.57	1	1
19	83	39.62	1	1
19	15359	36.96	1	1
19	9	0.6	1	1
19	15	39.61	1	1
19	10	0.3	1	1
19	45	47.78	1	1
19	12	9.64	1	1
19	138	25.77	1	1
19	8	40.3	1	1
19	9	48.7	1	1
19	8	37.97	1	1
19	6028	50.88	1	1
19	7	48.35	2	1
19	8	16.29	2	1
19	9	40.63	2	1
19	337	55	2	1
19	9	3.08	2	1
19	24	57.38	2	1
19	51	48	2	1
19	2	52.05	2	1
19	12	17.59	2	1
19	18	37.16	2	1
19	12	49.32	2	1
19	1	43.46	2	1
19	20	38.27	2	1
19	53	58.33	2	1
19	5837	45.91	1	1
19	24	36.55	1	1
19	19	80	1	1
19	10	3.38	1	1
19	179	19.71	1	1
19	396	48.7	1	2
19	135	21.81	1	2
20	48900	47.37	1	2
20	543	0.26	1	2
